frame,host_monotonic_ns,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_port_m_s,v_starboard_m_s,r_deg_s,r_rad_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
325,34134306093102,48.4940,1785360903.564,2,3.6993,0.7436,3.7119,0.5524,3.7056,0.6480,183.77,0.0565,0.0359,-0.0587,-0.0322,0.0322,2.15,0.037467,1.0000,0.0034,0.5051,0.1916,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011681,0.500707,101,102,4.760707,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.974,751.172,1,0.735,72.879,751.843,65.148,791.337,8.554,780.485,79.713,716.588,134.082,723.365,-2.847987,0.620312,1.800096,3.425809,-0.001584,0.000975,1,4.260000,0.000000,1773.358,886.513,1,1.224,1772.484,886.599,1843.554,934.429,1760.669,935.380,1705.539,840.221,1784.540,843.445,1.895930,0.838290,1.465325,2.538593,4.255641,0.000266,0.0115650833,0.0116034874,-9.5686268397,0.0009039420,-0.0114105445,8.5134534605,0.0001592128,0.0041707801,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
326,34134404226739,48.5921,1785360903.697,2,3.7066,0.7425,3.7179,0.5586,3.7122,0.6506,183.53,0.0590,0.0345,-0.0610,-0.0308,0.0308,1.88,0.032836,1.0000,0.0029,0.5051,0.1843,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011691,0.516319,101,102,4.776319,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.124,750.985,1,0.699,72.413,752.059,65.534,791.624,8.773,780.480,79.582,716.406,132.000,724.000,-2.865527,0.624484,1.810281,3.446497,-0.001689,0.001521,1,4.260000,0.000000,1773.686,886.306,1,1.486,1772.647,886.516,1844.013,934.155,1760.357,935.643,1705.383,839.835,1785.249,843.504,1.893422,0.836797,1.463076,2.534929,4.256618,0.000801,0.0111732426,0.0109132591,-9.0181533921,0.0008667464,-0.0109662744,8.1847558799,0.0001777210,0.0039342571,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
327,34134565673323,48.7536,1785360903.901,2,3.7071,0.7434,3.7194,0.5591,3.7132,0.6512,183.83,0.0341,0.0167,-0.0352,-0.0144,0.0144,0.73,0.012812,1.0000,0.0026,0.5051,0.1847,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010477,0.479330,101,102,4.739330,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.903,751.358,1,1.084,73.278,751.787,65.363,791.642,8.626,780.444,79.421,716.531,135.584,722.994,-2.830130,0.616517,1.789574,3.404748,-0.001263,0.000447,1,4.260000,0.000000,1773.715,886.380,1,1.402,1772.728,886.571,1844.303,934.367,1760.224,935.587,1705.363,839.913,1785.472,843.497,1.892771,0.836555,1.462417,2.533983,4.256589,0.000636,0.0114483884,0.0115282444,-9.5071522383,0.0008923944,-0.0112622384,8.4018552554,0.0001537541,0.0041264276,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
328,34134773325750,48.9612,1785360904.089,2,3.7126,0.7492,3.7264,0.5634,3.7195,0.6563,184.25,,,,,,,,1.0000,0.0041,0.5051,0.1864,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011420,0.500900,101,102,4.760900,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.350,750.973,1,0.760,73.153,751.766,65.805,791.368,8.477,780.185,79.796,716.457,134.493,723.440,-2.851218,0.620963,1.802667,3.429963,-0.001096,0.001604,1,4.260000,0.000000,1772.712,886.201,1,1.043,1772.053,886.491,1843.434,934.420,1760.550,935.280,1705.256,840.209,1783.366,843.207,1.892676,0.837057,1.463637,2.534782,4.254617,0.000864,0.0114386622,0.0114471379,-9.4439145992,0.0008968538,-0.0113176432,8.4429480305,0.0001412764,0.0041425732,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
329,34134958933786,49.1469,1785360904.279,2,3.7178,0.7563,3.7340,0.5700,3.7259,0.6632,184.94,,,,,,,,1.0000,0.0026,0.5051,0.1870,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010828,0.475569,101,102,4.735569,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.947,751.558,1,0.989,73.357,751.861,65.325,791.648,8.866,780.666,79.620,716.462,135.527,723.132,-2.827503,0.616221,1.788063,3.401716,-0.000582,-0.000093,1,4.260000,0.000000,1773.629,886.372,1,1.376,1772.647,886.494,1843.845,934.243,1760.439,935.600,1705.490,839.917,1785.178,843.272,1.891696,0.835980,1.461742,2.532601,4.256411,0.000639,0.0113621530,0.0114232148,-9.4237438623,0.0008839362,-0.0111671370,8.3317278821,0.0001525336,0.0040856609,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
330,34135162337615,49.3503,1785360904.464,2,3.7166,0.7613,3.7368,0.5736,3.7267,0.6674,186.16,,,,,,,,1.0000,0.0033,0.5051,0.1888,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011019,0.490329,101,102,4.750329,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.127,751.158,1,0.970,73.298,751.739,65.575,791.457,8.586,780.103,79.613,716.543,135.307,723.273,-2.845588,0.619752,1.799386,3.423340,-0.001198,0.001045,1,4.260000,0.000000,1773.301,886.368,1,1.262,1772.417,886.500,1843.739,934.535,1760.698,935.497,1705.274,839.851,1784.355,843.274,1.887667,0.834465,1.459067,2.527548,4.255698,0.000588,0.0115083470,0.0116042494,-9.5683687295,0.0009003263,-0.0113611408,8.4750054467,0.0001440744,0.0041746690,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
331,34135314653862,49.5026,1785360904.648,2,3.7206,0.7625,3.7413,0.5764,3.7310,0.6694,186.33,,,,,,,,1.0000,0.0034,0.5051,0.1872,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011125,0.491963,101,102,4.751963,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.925,751.375,1,0.977,73.155,751.893,65.504,791.510,8.624,780.489,79.324,716.767,135.085,723.230,-2.843371,0.619643,1.797710,3.420596,-0.001155,0.000405,1,4.260000,0.000000,1773.040,886.158,1,0.936,1772.484,886.515,1843.899,934.365,1760.528,935.503,1705.813,840.422,1784.025,842.838,1.891775,0.836244,1.462114,2.532962,4.255390,0.001023,0.0114072827,0.0114948960,-9.4789913057,0.0008907444,-0.0112540764,8.3971200613,0.0001487704,0.0041160200,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
332,34135493626930,49.6815,1785360904.758,2,3.7241,0.7679,3.7463,0.5789,3.7352,0.6734,186.69,0.0256,0.0180,-0.0275,-0.0149,0.0149,1.62,0.028301,1.0000,0.0035,0.5051,0.1903,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011107,0.480394,101,102,4.740394,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.345,751.098,1,0.767,73.270,751.776,65.581,791.532,8.670,780.393,80.021,716.327,134.765,723.277,-2.837240,0.618027,1.794055,3.413287,-0.000760,0.001258,1,4.260000,0.000000,1773.027,886.095,1,1.041,1772.355,886.362,1844.110,934.404,1760.594,935.411,1705.208,840.003,1783.941,842.802,1.886321,0.833599,1.458145,2.525723,4.255439,0.001167,0.0115054550,0.0115311171,-9.5134417769,0.0008953228,-0.0113113593,8.4383396321,0.0001543324,0.0041502223,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
333,34135599795169,49.7877,1785360904.882,2,3.7227,0.7698,3.7507,0.5777,3.7367,0.6738,188.31,0.0223,0.0167,-0.0245,-0.0133,0.0133,4.65,0.081094,1.0000,0.0037,0.5051,0.1941,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011535,0.501036,101,102,4.761036,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.936,751.156,1,0.828,73.010,751.724,65.089,791.261,8.615,780.180,79.715,716.512,134.560,723.349,-2.850317,0.620545,1.801821,3.428694,-0.001733,0.001010,1,4.260000,0.000000,1773.094,886.472,1,1.113,1772.302,886.548,1843.355,934.437,1760.608,935.357,1705.437,840.285,1784.148,843.193,1.893766,0.837405,1.464002,2.535922,4.255115,0.000312,0.0115639777,0.0117552508,-9.6826764290,0.0009064486,-0.0114326449,8.5282882809,0.0001534862,0.0041866897,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
334,34135727506133,49.9154,1785360904.989,2,3.7271,0.7689,3.7546,0.5775,3.7408,0.6732,188.17,0.0239,0.0045,-0.0242,-0.0010,0.0010,5.66,0.098699,1.0000,0.0032,0.5051,0.1933,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011124,0.489807,101,102,4.749807,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.921,751.307,1,0.997,73.207,751.771,65.308,791.372,8.606,780.325,79.504,716.660,135.290,723.166,-2.842619,0.619143,1.797334,3.419683,-0.001355,0.000591,1,4.260000,0.000000,1773.383,886.464,1,1.267,1772.481,886.558,1843.773,934.490,1760.718,935.532,1705.314,840.021,1784.519,843.321,1.890312,0.835708,1.460989,2.531043,4.255759,0.000384,0.0116258020,0.0117704858,-9.7013838010,0.0009092125,-0.0114725194,8.5585593816,0.0001509900,0.0042198530,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
335,34135829941085,50.0179,1785360905.114,2,3.7254,0.7726,3.7582,0.5729,3.7418,0.6727,189.33,0.0222,0.0004,-0.0220,0.0032,-0.0032,6.32,0.110315,1.0000,0.0040,0.5051,0.2023,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011231,0.478250,101,102,4.738250,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.149,751.274,1,0.854,73.310,751.769,65.443,791.533,8.691,780.388,79.836,716.343,135.189,723.252,-2.835179,0.617585,1.792827,3.410848,-0.000812,0.000731,1,4.260000,0.000000,1772.528,885.874,1,0.890,1772.115,886.423,1844.055,934.421,1760.649,935.489,1705.323,840.260,1782.858,842.727,1.886311,0.834005,1.458595,2.526110,4.254623,0.001583,0.0115239362,0.0115846473,-9.5554418601,0.0008994303,-0.0113553138,8.4709533426,0.0001431444,0.0041818835,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
336,34135958937609,50.1469,1785360905.228,2,3.7280,0.7769,3.7608,0.5723,3.7444,0.6746,189.13,0.0176,0.0045,-0.0181,-0.0017,0.0017,4.60,0.080256,1.0000,0.0035,0.5051,0.2072,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.019441,0.505765,101,102,4.765765,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.059,751.172,1,0.822,73.057,751.820,65.387,791.330,8.635,780.294,79.653,716.654,134.505,723.396,-2.852170,0.621271,1.803083,3.431029,-0.001347,0.000992,1,4.260000,0.000000,1773.171,886.471,1,1.159,1772.372,886.634,1843.549,934.551,1760.635,935.270,1705.507,840.245,1784.190,843.580,1.896688,0.838833,1.466125,2.539801,4.255285,0.000328,0.0158957993,0.0143618101,-11.9606698953,0.0012084241,-0.0153056869,11.4214840790,0.0002165711,0.0061020381,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
337,34136068950391,50.2569,1785360905.330,2,3.7305,0.7702,3.7654,0.5691,3.7479,0.6697,189.83,0.0197,-0.0032,-0.0188,0.0065,-0.0065,4.22,0.073738,1.0000,0.0033,0.5051,0.2041,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011811,0.494613,101,102,4.754613,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.966,751.343,1,0.829,73.073,751.881,65.377,791.414,8.743,780.395,79.538,716.645,134.597,723.464,-2.850482,0.621101,1.802047,3.429051,-0.001128,0.000501,1,4.260000,0.000000,1773.190,886.188,1,1.095,1772.472,886.430,1843.981,934.396,1760.879,935.548,1705.430,840.043,1783.988,842.892,1.886917,0.833902,1.458383,2.526406,4.255681,0.000983,0.0115571261,0.0120345889,-9.8947143405,0.0009035038,-0.0114109046,8.5133793643,0.0001566922,0.0041871591,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
338,34136170220837,50.3581,1785360905.445,2,,,,,,,,,,,,,,,,0.0025,0.5051,,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010526,0.481557,101,102,4.741557,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.167,751.386,1,0.786,73.349,751.803,65.508,791.665,8.769,780.520,79.868,716.146,135.199,723.323,-2.829057,0.616380,1.789031,3.403545,-0.000449,0.000426,1,4.260000,0.000000,1773.715,886.396,1,1.430,1772.710,886.589,1844.165,934.120,1760.442,935.691,1705.398,840.117,1785.269,843.483,1.896222,0.838145,1.465118,2.538645,4.256569,0.000600,0.0112575194,0.0112490330,-9.2842736152,0.0008778110,-0.0110763761,8.2632562964,0.0001507328,0.0040362794,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
339,34136305922620,50.4938,1785360905.594,2,3.7359,0.7852,3.7476,0.6136,3.7418,0.6994,183.92,-0.0073,0.0713,0.0024,-0.0716,0.0716,-14.36,-0.250585,1.0000,0.0032,0.5051,0.1720,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011146,0.492904,101,102,4.752904,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.273,751.151,1,0.791,73.263,751.785,65.685,791.493,8.767,780.322,79.812,716.383,134.758,723.346,-2.842976,0.619300,1.797668,3.420184,-0.000812,0.001097,1,4.260000,0.000000,1773.386,886.458,1,1.243,1772.508,886.571,1843.752,934.409,1760.725,935.494,1705.425,840.145,1784.519,843.341,1.893141,0.836961,1.463124,2.534801,4.255773,0.000399,0.0113599568,0.0113688101,-9.3807343966,0.0008881125,-0.0112048239,8.3588929547,0.0001483758,0.0040910044,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
340,34136434516445,50.6224,1785360905.734,2,3.7376,0.7924,3.7570,0.6125,3.7473,0.7025,186.17,,,,,,,,1.0000,0.0034,0.5051,0.1809,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011304,0.503342,101,102,4.763342,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.290,750.847,1,0.805,73.122,751.642,65.317,791.307,8.644,779.993,80.084,716.372,134.401,723.296,-2.849725,0.620241,1.801663,3.428064,-0.001611,0.001936,1,4.260000,0.000000,1773.574,886.687,1,1.473,1772.457,886.577,1843.475,934.302,1760.581,935.401,1705.120,840.057,1785.061,843.619,1.896755,0.838629,1.466016,2.539721,4.255898,-0.000093,0.0115658321,0.0116825444,-9.6284274253,0.0009065259,-0.0114248307,8.5214102779,0.0001588638,0.0041745658,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
341,34136612494340,50.8004,1785360905.911,2,3.7425,0.7910,3.7626,0.6125,3.7526,0.7018,186.43,0.0325,0.0106,-0.0335,-0.0069,0.0069,6.53,0.114030,1.0000,0.0034,0.5051,0.1796,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011192,0.485540,101,102,4.745540,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.038,751.301,1,0.798,73.158,751.795,65.249,791.476,8.793,780.378,79.810,716.367,134.741,723.374,-2.841154,0.618863,1.796313,3.417878,-0.001047,0.000633,1,4.260000,0.000000,1773.081,886.266,1,0.955,1772.470,886.528,1844.142,934.650,1760.500,935.465,1705.466,840.230,1784.169,842.905,1.887460,0.834385,1.458807,2.527216,4.255344,0.000782,0.0114741913,0.0113588030,-9.3805330242,0.0008928534,-0.0112733040,8.4104703693,0.0001571902,0.0041246401,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
342,34136761217191,50.9491,1785360906.028,2,3.7497,0.7956,3.7730,0.6127,3.7613,0.7041,187.27,0.0400,0.0063,-0.0405,-0.0012,0.0012,4.10,0.071534,1.0000,0.0042,0.5051,0.1843,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011349,0.480270,101,102,4.740270,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.247,751.111,1,0.738,73.202,751.732,65.298,791.402,8.543,780.350,80.113,716.309,134.779,723.306,-2.838279,0.618077,1.794580,3.414434,-0.000995,0.001201,1,4.260000,0.000000,1772.520,886.083,1,0.843,1772.058,886.471,1844.007,934.625,1760.574,935.436,1705.085,840.293,1783.010,842.747,1.885093,0.833647,1.457763,2.524603,4.254345,0.001101,0.0116946118,0.0117761707,-9.7103123560,0.0009124669,-0.0115133698,8.5885130668,0.0001523912,0.0042471714,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
343,34136871604718,51.0595,1785360906.189,2,3.7537,0.8010,3.7798,0.6125,3.7668,0.7067,187.87,0.0497,0.0144,-0.0512,-0.0075,0.0075,5.05,0.088166,1.0000,0.0039,0.5051,0.1903,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011422,0.506059,101,102,4.766059,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.528,750.502,1,0.980,73.298,751.492,65.553,791.376,8.704,779.493,80.194,716.338,134.682,723.153,-2.853508,0.620726,1.804395,3.432732,-0.001914,0.002940,1,4.260000,0.000000,1773.400,886.522,1,1.344,1772.425,886.566,1843.436,934.438,1760.641,935.309,1705.389,839.991,1784.618,843.625,1.895487,0.838075,1.465096,2.538060,4.255723,0.000254,0.0114642071,0.0115232044,-9.5014409112,0.0009013664,-0.0113476182,8.4619568822,0.0001459045,0.0041489091,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
