frame,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_m_s,r_deg_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
399,38.6005,1785357793.445,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381023,0.895240,101,102,3.364760,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.139,707.254,65.657,791.470,9.605,780.062,79.493,716.275,135.189,723.404,-2.848678,0.620466,1.801692,3.427250,,,1,4.260000,0.000000,1689.983,854.085,1843.476,934.469,1760.535,935.400,1706.043,840.319,1784.351,843.401,-1.216624,-0.531321,-0.905963,1.607247,,,0.0240655967,0.0238774289,-19.7123768305,0.0018560921,-0.0221472162,16.5111049841,0.0009763613,0.0087161745,1.0000000000,,,,,,,,,
400,38.6874,1785357793.532,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381677,0.901590,101,102,3.358410,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.015,707.292,65.536,791.540,9.779,780.071,79.970,716.170,135.242,723.392,-2.843182,0.619322,1.798496,3.420794,,,1,4.260000,0.000000,1690.007,854.026,1843.615,934.473,1760.391,935.017,1706.077,840.368,1784.305,843.387,-1.214179,-0.530130,-0.904100,1.603953,,,0.0269506281,0.0267722335,-22.1035086186,0.0020655683,-0.0246529287,18.3780964096,0.0011054938,0.0098712806,1.0000000000,,,,,,,,,
401,38.7744,1785357793.619,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.382986,0.903815,101,102,3.356185,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.191,707.253,65.641,791.512,9.585,780.324,79.813,716.207,134.732,723.279,-2.841029,0.618836,1.796753,3.418001,,,1,4.260000,0.000000,1689.992,854.076,1843.453,934.425,1760.631,935.384,1706.088,840.380,1784.853,843.585,-1.216150,-0.531084,-0.905363,1.606472,,,0.0258220924,0.0255668075,-21.1106572786,0.0019779389,-0.0235953261,17.5909896610,0.0010672656,0.0093932430,1.0000000000,,,,,,,,,
402,38.8607,1785357793.707,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381461,0.899088,101,102,3.360912,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.043,707.269,65.673,791.535,9.852,780.033,79.766,716.085,135.110,723.440,-2.845678,0.619796,1.799998,3.423744,,,1,4.260000,0.000000,1690.015,854.010,1843.422,934.347,1760.691,935.371,1706.075,840.323,1784.423,843.256,-1.214065,-0.530045,-0.903969,1.603765,,,0.0245209787,0.0242245328,-20.0086530565,0.0018837721,-0.0224815961,16.7593886532,0.0010020802,0.0088838071,1.0000000000,,,,,,,,,
403,38.9532,1785357793.808,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381557,0.901276,101,102,3.358724,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.062,707.309,65.689,791.535,9.741,780.168,79.852,716.206,135.102,723.435,-2.844651,0.619753,1.799349,3.422542,,,1,4.260000,0.000000,1689.997,854.048,1843.474,934.426,1760.483,935.338,1705.987,840.472,1784.326,843.200,-1.209146,-0.527981,-0.900439,1.597369,,,0.0253871425,0.0251601463,-20.7770820769,0.0019475286,-0.0232461746,17.3307267341,0.0010398324,0.0092341689,1.0000000000,,,,,,,,,
404,39.0531,1785357793.893,1,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,102,0,0,insufficient,insufficient,,,,,,,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0,0.000000,0.000000,,,,,,,,,,,,,,,,,1,4.260000,0.000000,1689.987,854.072,1843.566,934.484,1760.658,935.421,1705.931,840.369,1784.307,843.331,-1.217201,-0.531551,-0.906476,1.608050,,,,,,,,,,,,,,,,,,,,
405,39.1376,1785357793.982,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.306794,0.900951,101,102,3.359049,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.916,707.327,65.949,791.553,9.827,780.034,79.618,716.382,135.589,723.183,-2.844566,0.619689,1.799599,3.422591,,,1,4.260000,0.000000,1689.993,854.064,1843.515,934.439,1760.646,935.377,1706.140,840.410,1783.967,843.193,-1.210190,-0.528465,-0.901098,1.598690,,,-0.4474495200,-0.3639342802,302.9714564832,0.0265943976,-0.3261678379,243.5429022112,0.0252992124,-0.2705388958,1.0000000000,,,,,,,,,
406,39.2265,1785357794.071,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.380088,0.901816,101,102,3.358184,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.000,707.272,65.595,791.518,9.893,780.080,79.764,716.121,135.312,723.318,-2.842191,0.619012,1.797879,3.419590,,,1,4.260000,0.000000,1689.992,854.065,1843.439,934.454,1760.596,935.289,1705.978,840.386,1784.641,843.468,-1.217289,-0.531568,-0.906425,1.608093,,,0.0235973533,0.0233733199,-19.3018883621,0.0018200544,-0.0217086416,16.1828010707,0.0009543697,0.0085288057,1.0000000000,,,,,,,,,
407,39.3230,1785357794.177,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381195,0.903966,101,102,3.356034,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.012,707.261,65.575,791.524,9.774,780.051,79.779,716.239,135.343,723.206,-2.841964,0.618928,1.797702,3.419293,,,1,4.260000,0.000000,1690.001,854.045,1843.656,934.483,1760.561,935.358,1706.037,840.434,1784.330,843.252,-1.210386,-0.528511,-0.901242,1.598936,,,0.0257989012,0.0256417517,-21.1678624194,0.0019800877,-0.0236172132,17.6051764723,0.0010565835,0.0094059185,1.0000000000,,,,,,,,,
408,39.4255,1785357794.286,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381940,0.896820,101,102,3.363180,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.218,707.252,65.496,791.457,9.773,780.218,79.407,716.310,134.978,723.367,-2.847562,0.620278,1.800831,3.425835,,,1,4.260000,0.000000,1690.019,853.992,1843.502,934.377,1760.587,935.317,1705.970,840.287,1784.380,843.204,-1.215576,-0.530675,-0.905257,1.605842,,,0.0238615638,0.0236314097,-19.5117176561,0.0018361931,-0.0219343724,16.3535135941,0.0009763638,0.0086148277,1.0000000000,,,,,,,,,
409,39.5407,1785357794.385,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381945,0.913575,101,102,3.346425,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.951,707.251,65.586,791.439,9.641,780.293,80.401,716.020,135.073,723.128,-2.832250,0.616720,1.791667,3.407647,,,1,4.260000,0.000000,1690.016,854.004,1843.428,934.331,1760.640,935.348,1706.036,840.348,1784.415,843.226,-1.213077,-0.529602,-0.903288,1.602487,,,0.0277559064,0.0276310858,-22.8076509468,0.0021165265,-0.0252494524,18.8205067500,0.0011526347,0.0101736345,1.0000000000,,,,,,,,,
410,39.6365,1785357794.489,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.377087,0.889800,101,102,3.370200,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.955,707.155,65.912,791.556,9.619,779.512,79.740,716.191,135.231,723.087,-2.849752,0.620137,1.802642,3.428582,,,1,4.260000,0.000000,1689.986,854.035,1843.143,934.204,1760.584,935.305,1705.510,840.214,1784.464,843.438,-1.230429,-0.537282,-0.916994,1.625886,,,0.0233012426,0.0231537709,-19.1110173420,0.0018067583,-0.0215595054,16.0680827594,0.0008973125,0.0084999066,1.0000000000,,,,,,,,,
411,39.7386,1785357794.598,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.369677,0.886215,101,102,3.373785,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.112,707.094,65.512,791.533,9.491,779.262,79.790,716.124,134.952,723.403,-2.858762,0.621971,1.807974,3.439206,,,1,4.260000,0.000000,1689.993,854.069,1843.475,934.445,1760.660,935.348,1706.174,840.393,1784.153,843.299,-1.211638,-0.529103,-0.902089,1.600557,,,0.0073586395,0.0072716505,-6.0034368757,0.0006088895,-0.0072505162,5.4067317330,0.0003375681,0.0018119884,1.0000000000,,,,,,,,,
412,39.8531,1785357794.706,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.383088,0.901108,101,102,3.358892,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.171,707.331,65.650,791.557,9.694,780.378,79.783,716.176,134.879,723.553,-2.843490,0.619680,1.798421,3.421075,,,1,4.260000,0.000000,1689.999,854.049,1843.516,934.388,1760.566,935.384,1706.115,840.286,1784.306,843.365,-1.215276,-0.530654,-0.904875,1.605394,,,0.0259722969,0.0256741276,-21.2058626067,0.0019865018,-0.0237253105,17.6900114696,0.0010750878,0.0094482650,1.0000000000,,,,,,,,,
413,39.9516,1785357794.801,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.383556,0.893903,101,102,3.366097,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.227,707.218,65.457,791.473,9.685,780.052,79.470,716.410,134.923,723.263,-2.849788,0.620626,1.802188,3.428462,,,1,4.260000,0.000000,1690.005,854.024,1843.444,934.372,1760.652,935.437,1705.978,840.250,1784.278,843.233,-1.217767,-0.531698,-0.906919,1.608777,,,0.0285162702,0.0283227913,-23.3771772019,0.0021764155,-0.0259895844,19.3753629547,0.0011761579,0.0104976999,1.0000000000,,,,,,,,,
414,40.0429,1785357794.887,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.383044,0.904914,101,102,3.355086,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.166,707.356,65.630,791.503,9.733,780.570,79.715,716.353,134.981,723.373,-2.840405,0.619106,1.796503,3.417399,,,1,4.260000,0.000000,1690.008,854.030,1843.488,934.326,1760.679,935.367,1706.078,840.387,1784.487,843.363,-1.213358,-0.529773,-0.903385,1.602811,,,0.0267814164,0.0265689555,-21.9393859424,0.0020457997,-0.0244374651,18.2216773032,0.0011126345,0.0097726919,1.0000000000,,,,,,,,,
415,40.1365,1785357794.994,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.377459,0.902436,101,102,3.357564,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.083,707.288,65.501,791.456,9.562,780.317,79.765,716.193,135.383,723.343,-2.838832,0.618414,1.795607,3.415496,,,1,4.260000,0.000000,1689.994,854.038,1843.415,934.383,1760.637,935.367,1705.729,840.190,1784.536,843.441,-1.227429,-0.535959,-0.914381,1.621705,,,0.0208115109,0.0207222404,-17.1045826374,0.0016183121,-0.0193301445,14.4117740000,0.0008212546,0.0074342919,1.0000000000,,,,,,,,,
416,40.2417,1785357795.088,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.383272,0.889649,101,102,3.370351,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.111,707.285,65.740,791.542,9.751,779.897,79.576,716.396,135.072,723.453,-2.854621,0.621864,1.805536,3.434463,,,1,4.260000,0.000000,1689.993,854.071,1843.415,934.435,1760.550,935.357,1706.199,840.314,1784.498,843.455,-1.214070,-0.530168,-0.903833,1.603732,,,0.0287553234,0.0285096843,-23.5397635752,0.0021975643,-0.0262214856,19.5484086373,0.0011875049,0.0105900482,1.0000000000,,,,,,,,,
417,40.3425,1785357795.188,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.382101,0.907274,101,102,3.352726,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.087,707.251,65.390,791.499,9.667,780.266,80.106,716.120,134.995,723.246,-2.836820,0.617826,1.794292,3.413025,,,1,4.260000,0.000000,1689.976,854.101,1843.407,934.472,1760.592,935.372,1705.995,840.355,1784.444,843.476,-1.218643,-0.532237,-0.907490,1.609940,,,0.0263328819,0.0261854489,-21.6146125728,0.0020167743,-0.0240554464,17.9325344520,0.0010872432,0.0096062058,1.0000000000,,,,,,,,,
418,40.4388,1785357795.291,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.384113,0.902815,101,102,3.357185,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.077,707.222,65.635,791.531,9.739,780.043,79.810,716.143,134.983,723.217,-2.842608,0.618956,1.797946,3.419961,,,1,4.260000,0.000000,1690.002,854.044,1843.507,934.375,1760.620,935.371,1706.113,840.358,1784.284,843.315,-1.212906,-0.529607,-0.903085,1.602244,,,0.0310843676,0.0307750222,-25.4109608615,0.0023595537,-0.0281443186,20.9787223992,0.0012916789,0.0115207256,1.0000000000,,,,,,,,,
419,40.5417,1785357795.405,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.380564,0.889638,101,102,3.370362,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.952,707.213,65.653,791.573,9.739,779.428,79.448,716.443,135.736,723.186,-2.854750,0.621462,1.805862,3.434669,,,1,4.260000,0.000000,1690.017,854.007,1843.364,934.299,1760.637,935.289,1706.112,840.342,1784.446,843.299,-1.213227,-0.529671,-0.903314,1.602638,,,0.0288312370,0.0287479339,-23.7229545018,0.0022113595,-0.0263740313,19.6574537492,0.0011595271,0.0106900119,1.0000000000,,,,,,,,,
420,40.6611,1785357795.507,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.383993,0.903022,101,102,3.356978,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.130,707.211,65.656,791.552,9.693,780.107,79.898,716.126,134.703,723.199,-2.841661,0.618750,1.797232,3.418762,,,1,4.260000,0.000000,1690.024,853.979,1843.394,934.162,1760.548,935.318,1706.007,840.271,1784.469,843.321,-1.215995,-0.530830,-0.905541,1.606371,,,0.0293333832,0.0289882940,-23.9385531440,0.0022291285,-0.0266131313,19.8381785193,0.0012152543,0.0108142271,1.0000000000,,,,,,,,,
421,40.7505,1785357795.597,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381909,0.899772,101,102,3.360228,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.014,707.201,65.565,791.521,9.849,779.809,79.631,716.247,135.312,723.129,-2.846080,0.619578,1.800245,3.424169,,,1,4.260000,0.000000,1689.986,854.086,1843.599,934.485,1760.552,935.357,1706.058,840.504,1784.450,843.394,-1.210203,-0.528513,-0.901037,1.598683,,,0.0275813039,0.0273975908,-22.6154179186,0.0021137293,-0.0251868175,18.7729577422,0.0011294230,0.0101334464,1.0000000000,,,,,,,,,
422,40.8473,1785357795.700,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.369721,0.895433,101,102,3.364567,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.084,707.245,65.640,791.431,9.684,779.993,79.532,716.390,135.284,723.247,-2.849098,0.620472,1.802058,3.427792,,,1,4.260000,0.000000,1690.010,854.018,1843.446,934.261,1760.492,935.226,1706.039,840.365,1784.427,843.388,-1.214202,-0.530124,-0.904148,1.603996,,,0.0088165209,0.0087421373,-7.2179607125,0.0007254719,-0.0086550515,6.4547294162,0.0003777605,0.0024456964,1.0000000000,,,,,,,,,
423,40.9500,1785357795.804,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.388061,0.892661,101,102,3.367339,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.222,707.217,65.557,791.457,9.638,780.042,79.574,716.427,134.788,723.254,-2.850901,0.620859,1.802901,3.429804,,,1,4.260000,0.000000,1690.001,854.041,1843.402,934.351,1760.614,935.381,1706.019,840.285,1784.576,843.430,-1.218319,-0.531969,-0.907198,1.609441,,,0.0466888121,0.0460928130,-38.0642701465,0.0034843428,-0.0416023858,31.0128703418,0.0019640855,0.0178120035,1.0000000000,,,,,,,,,
424,41.0535,1785357795.898,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.384001,0.909053,101,102,3.350947,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.155,707.291,65.842,791.551,9.686,780.481,79.659,716.206,134.818,723.204,-2.837440,0.618181,1.794588,3.413761,,,1,4.260000,0.000000,1690.007,854.037,1843.521,934.361,1760.641,935.438,1706.155,840.382,1784.446,843.316,-1.210391,-0.528489,-0.901094,1.598849,,,0.0272616347,0.0269027755,-22.2224920067,0.0020752821,-0.0247690326,18.4664146269,0.0011376748,0.0099534010,1.0000000000,,,,,,,,,
425,41.1466,1785357795.991,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.494968,0.911185,101,102,3.348815,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.788,707.283,65.636,791.539,9.814,780.016,80.291,716.020,135.660,723.148,-2.833846,0.617072,1.793027,3.409752,,,1,4.260000,0.000000,1690.014,854.014,1843.406,934.282,1760.583,935.386,1706.123,840.262,1784.425,843.331,-1.214762,-0.530357,-0.904479,1.604682,,,-4.7523443423,0.5554399412,-70.1845956368,-0.0698886260,0.8920710992,-668.7038355332,-0.1263448637,-1.8793965736,1.0000000000,,,,,,,,,
426,41.2361,1785357796.099,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.380666,0.907714,101,102,3.352286,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.034,707.293,65.322,791.521,9.867,780.280,79.779,716.162,135.471,723.278,-2.836525,0.617895,1.794248,3.412769,,,1,4.260000,0.000000,1690.005,854.028,1843.314,934.368,1760.636,935.303,1706.008,840.290,1784.346,843.282,-1.217623,-0.531642,-0.906779,1.608570,,,0.0247941750,0.0246557969,-20.3543501679,0.0019037946,-0.0227291885,16.9446806923,0.0010124590,0.0090018916,1.0000000000,,,,,,,,,
